Velocity,Brightness Temperature,Velocity Corrected
59.36096691135821,2.2558977331552192,80.30963130633813
58.53650933075266,2.0387187140086347,79.48517372573258
57.71205175011381,1.9575662589583054,78.66071614509373
56.887594169474966,1.7581903195271842,77.83625856445488
56.06313658886941,2.463938209151589,77.01180098384933
55.23867900823056,0.8216703405831218,76.18734340321049
54.41422142759172,1.758190319527582,75.36288582257164
53.58976384698616,0.8576048741029432,74.53842824196607
52.76530626634732,1.3815959782348237,73.71397066132724
51.940848685708474,1.8923708019966874,72.8895130806884
51.11639110510291,1.9319735917415493,72.06505550008283
50.29193352446407,1.525354503227586,71.24059791944399
49.46747594382523,0.5173444267845149,70.41614033880515
48.64301836321967,0.8937169219419978,69.5916827581996
47.818560782580825,1.797670440710899,68.76722517756075
46.99410320194198,1.4197583659073096,67.9427675969219
46.16964562130314,1.7189050183226549,67.11831001628306
45.34518804069758,1.4581107437518277,66.29385243567751
44.520730460058736,1.0769830460243348,65.46939485503866
43.696272879419894,2.3807149712183353,64.64493727439981
42.87181529881433,1.039964868465514,63.820479693794255
42.04735771817549,1.5743210783429298,62.99602211315541
41.22290013753665,1.6134467383740763,62.17156453251657
40.39844255693109,1.4581107437518561,61.34710695191101
39.573984976292245,1.8772205448323653,60.522649371272166
38.7495273956534,1.4966544316661405,59.698191790633324
37.92506981504784,1.5743210783432993,58.87373421002776
37.100612234409,1.732009537674596,58.04927662938892
36.276154653770156,2.5074168465661977,57.22481904875008
35.451697073164596,1.9980409401405232,56.40036146814452
34.62723949252575,2.422737577098328,55.575903887505675
33.80278191188691,2.46497104279592,54.75144630686683
32.97832433128135,2.8484132409151606,53.92698872626127
32.15386675064251,2.0387187140089758,53.10253114562243
31.329409170003665,3.939772613921999,52.278073564983586
30.504951589364822,2.9362189061365846,51.453615984344744
29.68049400875926,2.161984896236387,50.62915840373918
28.85603642812042,1.99804094014058,49.80470082310034
28.031578847481573,3.7496327736012596,48.9802432424615
27.207121266876015,3.563343525568481,48.15578566185594
26.382663686237173,2.8484132409155585,47.331328081217094
25.558206105598327,2.804839142002404,46.506870500578245
24.73374852499277,4.035077273812245,45.68241291997269
23.909290944353927,3.609567677642101,44.85795533933385
23.08483336371508,3.2750701884806084,44.033497758695006
22.260375783109524,3.7967907764894413,43.209040178089445
21.435918202470678,4.611017264756949,42.3845825974506
20.611460621831835,4.560951380684681,41.56012501681175
19.787003041226278,6.01153486778011,40.7356674362062
18.96254546058743,5.095102219521035,39.91120985556735
18.13808787994859,3.7496327736009185,39.086752274928514
17.313630299309747,4.889041430133542,38.262294694289665
16.489172718704186,6.011534867780025,37.43783711368411
15.664715138065343,4.737172074889937,36.61337953304526
14.8402575574265,5.317500517917235,35.788921952406426
14.01579997682094,4.363170210049557,34.96446437180086
13.191342396182097,5.057922572516556,34.14000679116202
12.366884815543255,5.639228197128627,33.31554921052317
11.542427234937694,5.42315353855474,32.49109162991762
10.717969654298852,5.317500517917264,31.666634049278773
9.893512073660009,5.69295375408819,30.84217646863993
9.069054493054448,6.924131395610029,30.01771888803437
8.244596912415606,6.551686651318757,29.193261307395527
7.420139331776762,6.28933544076315,28.368803726756685
6.5956817511712025,7.1174607948514925,27.544346146151124
5.771224170532359,6.982538357533738,26.71988856551228
4.946766589893516,8.217941117570401,25.895430984873435
4.122309009287957,8.586822066818254,25.07097340426788
3.297851428649113,8.888575947763538,24.246515823629036
2.4733938480102697,9.252588690684743,23.42205824299019
1.6489362673714267,10.333939479058554,22.597600662351347
0.824478686765867,9.81909831769519,21.77314308174579
2.110612702378245e-05,10.760240608268216,20.948685501106944
-0.8244364745118195,10.760240608268216,20.1242279204681
-1.6488940551173792,11.771835551868346,19.299770339862544
-2.473351635722939,11.787965700041976,18.475312759256983
-3.2978092163950654,12.076353317704129,17.650855178584855
-4.122266797000625,13.56579167663389,16.826397597979295
-4.946724377606185,13.845372292432554,16.001940017373737
-5.771181958278311,14.54684522544741,15.17748243670161
-6.595639538883871,16.25255637610334,14.35302485609605
-7.420097119555998,16.542485503707947,13.528567275423924
-8.244554700161558,17.52923203873223,12.704109694818364
